Season,Name,Tm,IP,TBF,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,playerId
2020,"Aaron Civale","CLE",7.2,32,1.333333333,0.263157894,0.421052631,0.315789473,0,0,0,0,0.2632,0.3684,0.3684,0.1579,0.4211,0.4211,19479
2020,"Sixto Sanchez","MIA",12.1,40,4.25,0.125,0.708333333,0.166666666,0,0,0,0,0.375,0.3333,0.2917,0.3333,0.2917,0.375,19680
2020,"Dustin May","LAD",8,36,2.142857142,0.266666666,0.5,0.233333333,0,0.142857142,0.066666666,1,0.3548,0.3548,0.2903,0.0968,0.4839,0.4194,19716
2020,"Brandon Bielak","HOU",9.1,37,0.75,0.125,0.375,0.5,0.166666666,0,0.111111111,0,0.1667,0.4167,0.4167,0.2917,0.375,0.3333,19866
2020,"Griffin Canning","LAA",12.1,44,0.8,0.205882352,0.352941176,0.44117647,0.066666666,0.2,0,0,0.5143,0.4286,0.0571,0.0857,0.4,0.5143,19867
2020,"Jesus Luzardo","OAK",5.2,23,2.333333333,0.333333333,0.466666666,0.2,0.333333333,0,0,0,0.5625,0.1875,0.25,0.1875,0.625,0.1875,19959
2020,"Chris Paddack","SDP",18.1,72,1.25,0.25,0.416666666,0.333333333,0,0.25,0,0.5,0.46,0.42,0.12,0.14,0.42,0.44,20099
2020,"Nick Nelson","NYY",6,28,6.5,0.210526315,0.684210526,0.105263157,0,0,0.153846153,0,0.3158,0.4211,0.2632,0.2632,0.5263,0.2105,20153
2020,"Casey Mize","DET",5,23,1.4,0.142857142,0.5,0.357142857,0.4,0.2,0.142857142,0,0.5,0.2857,0.2143,0.1429,0.5,0.3571,20492
2020,"Johan Oviedo","STL",6.2,26,1.5,0.285714285,0.428571428,0.285714285,0,0,0,0,0.4762,0.4286,0.0952,0.0952,0.2857,0.619,22487
2020,"Spencer Howard","PHI",6.2,32,0.615384615,0.16,0.32,0.52,0,0.307692307,0,0,0.44,0.24,0.32,0.16,0.44,0.4,23252
2020,"Randy Dobnak","MIN",6,22,2.75,0.210526315,0.578947368,0.210526315,0,0.25,0,0,0.4211,0.3684,0.2105,0.0526,0.3684,0.5789,23798
2020,"Brady Singer","KCR",7,31,1.714285714,0.208333333,0.5,0.291666666,0,0.142857142,0,0,0.375,0.2917,0.3333,0.0417,0.4167,0.5417,25377
2020,"Shun Yamaguchi","TOR",5.1,21,1.166666666,0.071428571,0.5,0.428571428,0.166666666,0.166666666,0.428571428,0,0.3333,0.3333,0.3333,0.0667,0.4667,0.4667,27460
